CustomerID,InvoiceNo,InvoiceTimestamp,first_product,last_product,order_value,order_number,days_between_orders
12471,559300,2011-07-07T12:40:00.000-04:00,21210,POST,208.62,16,0
12471,563950,2011-08-22T10:39:00.000-04:00,21210,POST,1127.02,17,46
12471,564309,2011-08-24T12:39:00.000-04:00,21210,POST,83.58,18,2
12471,564360,2011-08-24T16:13:00.000-04:00,21210,POST,530.22,19,0
12471,566984,2011-09-16T10:39:00.000-04:00,21210,POST,440.5,20,23
12471,567924,2011-09-22T17:25:00.000-04:00,21210,POST,223.26,21,6
12471,569639,2011-10-05T12:24:00.000-04:00,21210,POST,240.0,22,13
12471,569640,2011-10-05T12:25:00.000-04:00,21210,POST,2145.38,23,0
12471,574097,2011-11-03T09:56:00.000-04:00,21210,POST,725.72,24,29
12471,576909,2011-11-17T09:49:00.000-05:00,21210,POST,1072.12,25,14
12471,578333,2011-11-24T08:50:00.000-05:00,21210,POST,332.96,26,7
12471,578469,2011-11-24T12:36:00.000-05:00,21210,POST,590.32,27,0
12471,579416,2011-11-29T13:00:00.000-05:00,21210,POST,604.86,28,5
12471,579419,2011-11-29T13:01:00.000-05:00,21210,POST,94.02,29,0
12471,581179,2011-12-07T15:43:00.000-05:00,21210,POST,2238.51,30,8
12472,537201,2010-12-05T14:19:00.000-05:00,22781,POST,1631.3,1,
12472,542215,2011-01-26T12:27:00.000-05:00,22781,POST,825.36,2,52
12472,546843,2011-03-17T12:40:00.000-04:00,22781,POST,592.18,3,50
12472,556578,2011-06-13T14:13:00.000-04:00,22781,POST,1266.66,4,88
12472,561037,2011-07-24T11:55:00.000-04:00,22781,POST,612.1,5,41
12472,571824,2011-10-19T11:49:00.000-04:00,22781,POST,1376.43,6,87
12472,574885,2011-11-07T14:01:00.000-05:00,22781,POST,268.08,7,19
12473,555162,2011-06-01T10:15:00.000-04:00,21498,M,672.19,1,
12473,563540,2011-08-17T12:04:00.000-04:00,21498,M,514.06,2,77
12473,571328,2011-10-17T11:27:00.000-04:00,21498,M,1697.98,3,61
12473,575632,2011-11-10T13:44:00.000-05:00,21498,M,1013.86,4,24
12473,575636,2011-11-10T13:46:00.000-05:00,21498,M,40.46,5,0
12474,541125,2011-01-14T10:06:00.000-05:00,21936,POST,47.5,1,
12474,541224,2011-01-14T14:45:00.000-05:00,21936,POST,201.9,2,0
12474,542229,2011-01-26T13:38:00.000-05:00,21936,POST,350.4,3,12
12474,544996,2011-02-25T11:53:00.000-05:00,21936,POST,287.58,4,30
12474,547005,2011-03-18T14:20:00.000-04:00,21936,POST,806.47,5,21
12474,547934,2011-03-28T14:07:00.000-04:00,21936,POST,257.2,6,10
12474,553547,2011-05-17T15:48:00.000-04:00,21936,POST,760.28,7,50
12474,554263,2011-05-23T12:32:00.000-04:00,21936,POST,7.8,8,6
12474,557569,2011-06-21T10:46:00.000-04:00,21936,POST,427.76,9,29
12474,558109,2011-06-26T15:36:00.000-04:00,21936,POST,44.25,10,5
12474,559710,2011-07-12T10:25:00.000-04:00,21936,POST,191.6,11,16
12474,561094,2011-07-25T10:04:00.000-04:00,21936,POST,513.64,12,13
12474,565261,2011-09-02T10:53:00.000-04:00,21936,POST,465.68,13,39
12474,570640,2011-10-11T12:38:00.000-04:00,21936,POST,522.36,14,39
12474,571312,2011-10-17T10:42:00.000-04:00,21936,POST,572.23,15,6
12474,572061,2011-10-20T12:53:00.000-04:00,21936,POST,740.41,16,3
12474,576607,2011-11-15T15:42:00.000-05:00,21936,POST,762.56,17,26
12474,578043,2011-11-22T14:39:00.000-05:00,21936,POST,416.17,18,7
12475,571308,2011-10-17T10:10:00.000-04:00,23310,POST,723.38,1,
12476,538644,2010-12-13T14:39:00.000-05:00,22636,23114,12.45,1,
12476,542648,2011-01-31T11:46:00.000-05:00,22636,23114,549.58,2,49
12476,543833,2011-02-14T10:24:00.000-05:00,22636,23114,160.2,3,14
12476,550527,2011-04-19T10:48:00.000-04:00,22636,23114,1411.67,4,64
12476,552008,2011-05-05T17:13:00.000-04:00,22636,23114,311.2,5,16
12476,560901,2011-07-21T17:39:00.000-04:00,22636,23114,746.57,6,77
12476,566987,2011-09-16T10:56:00.000-04:00,22636,23114,533.6,7,57
12476,572559,2011-10-25T08:44:00.000-04:00,22636,23114,448.88,8,39
12476,572560,2011-10-25T08:45:00.000-04:00,22636,23114,648.28,9,0
12476,576327,2011-11-14T15:19:00.000-05:00,22636,23114,243.53,10,20
12476,578472,2011-11-24T12:40:00.000-05:00,22636,23114,1750.46,11,10
12477,543737,2011-02-11T12:45:00.000-05:00,21484,21430,2355.95,1,
12477,550137,2011-04-14T13:59:00.000-04:00,21484,21430,2221.02,2,62
12477,564856,2011-08-31T09:11:00.000-04:00,21484,21430,4257.06,3,139
12477,570002,2011-10-07T09:16:00.000-04:00,21484,21430,1059.24,4,37
12477,571227,2011-10-14T13:54:00.000-04:00,21484,21430,1288.78,5,7
12477,576910,2011-11-17T09:51:00.000-05:00,21484,21430,2037.69,6,34
12478,580752,2011-12-06T09:56:00.000-05:00,POST,22899,680.99,1,
12479,579152,2011-11-28T13:26:00.000-05:00,21212,POST,527.2,1,
12480,540480,2011-01-07T15:27:00.000-05:00,47594B,POST,816.25,1,
12480,546851,2011-03-17T13:23:00.000-04:00,47594B,POST,771.02,2,69
12480,560569,2011-07-19T14:04:00.000-04:00,47594B,POST,557.68,3,124
12480,575896,2011-11-11T14:52:00.000-05:00,47594B,POST,1136.68,4,115
12481,537892,2010-12-09T10:13:00.000-05:00,POST,22619,159.38,1,
12481,539636,2010-12-20T15:15:00.000-05:00,POST,22619,631.96,2,11
12481,540414,2011-01-07T10:32:00.000-05:00,POST,22619,603.09,3,18
12481,547925,2011-03-28T13:57:00.000-04:00,POST,22619,602.86,4,80
12481,547926,2011-03-28T13:59:00.000-04:00,POST,22619,229.48,5,0
12481,553731,2011-05-19T08:26:00.000-04:00,POST,22619,738.96,6,52
12481,553732,2011-05-19T08:27:00.000-04:00,POST,22619,134.82,7,0
12481,556517,2011-06-13T10:52:00.000-04:00,POST,22619,1001.21,8,25
12481,569563,2011-10-05T09:46:00.000-04:00,POST,22619,1307.76,9,114
12481,576893,2011-11-17T08:29:00.000-05:00,POST,22619,186.8,10,43
12483,540040,2011-01-04T14:20:00.000-05:00,22264,POST,547.56,1,
12483,551278,2011-04-27T13:13:00.000-04:00,22264,POST,323.0,2,113
12483,552717,2011-05-11T09:42:00.000-04:00,22264,POST,8.5,3,14
12483,553674,2011-05-18T12:50:00.000-04:00,22264,POST,115.6,4,7
12483,556194,2011-06-09T12:20:00.000-04:00,22264,POST,319.95,5,22
12483,565287,2011-09-02T11:42:00.000-04:00,22264,POST,309.45,6,85
12483,573333,2011-10-30T11:34:00.000-04:00,22264,POST,454.2,7,58
12483,578089,2011-11-22T17:02:00.000-05:00,22264,POST,406.72,8,23
12484,540469,2011-01-07T14:04:00.000-05:00,POST,POST,1138.67,1,
12484,557007,2011-06-16T11:30:00.000-04:00,POST,POST,1137.99,2,160
12484,564734,2011-08-28T13:32:00.000-04:00,POST,POST,1246.49,3,73
12484,564858,2011-08-31T09:44:00.000-04:00,POST,POST,140.0,4,3
12484,574550,2011-11-04T15:18:00.000-04:00,POST,POST,738.57,5,65
12484,574838,2011-11-07T11:37:00.000-05:00,POST,POST,140.0,6,3
12488,568137,2011-09-25T10:34:00.000-04:00,22175,22138,553.39,1,
12488,573442,2011-10-31T10:42:00.000-04:00,22175,22138,214.06,2,36
12488,579529,2011-11-30T08:50:00.000-05:00,22175,22138,531.21,3,30
12489,540463,2011-01-07T13:13:00.000-05:00,POST,22027,334.93,1,
12490,541120,2011-01-14T09:13:00.000-05:00,21195,POST,864.22,1,
12490,552325,2011-05-09T09:47:00.000-04:00,21195,POST,331.5,2,115
12490,557489,2011-06-20T14:58:00.000-04:00,21195,POST,484.06,3,42
12490,561029,2011-07-24T11:25:00.000-04:00,21195,POST,412.93,4,34
12490,564912,2011-08-31T12:33:00.000-04:00,21195,POST,424.06,5,38
12490,565854,2011-09-07T13:22:00.000-04:00,21195,POST,1035.82,6,7
12490,574068,2011-11-02T14:51:00.000-04:00,21195,POST,633.44,7,56
12490,576222,2011-11-14T13:02:00.000-05:00,21195,POST,411.72,8,12
12490,577856,2011-11-22T11:19:00.000-05:00,21195,POST,357.88,9,8
12490,580536,2011-12-04T16:07:00.000-05:00,21195,POST,462.3,10,12
12491,573868,2011-11-01T12:18:00.000-04:00,20973,20973,460.4,1,
12492,564666,2011-08-26T14:51:00.000-04:00,21578,POST,126.39,1,
12492,570189,2011-10-07T15:15:00.000-04:00,21578,POST,136.82,2,42
12493,554826,2011-05-26T14:53:00.000-04:00,20725,POST,232.5,1,
12493,558124,2011-06-27T10:17:00.000-04:00,20725,POST,201.24,2,32
12494,537967,2010-12-09T11:31:00.000-05:00,21843,POST,57.6,1,
12494,539113,2010-12-16T11:24:00.000-05:00,21843,POST,4.95,2,7
12494,544200,2011-02-17T10:08:00.000-05:00,21843,POST,250.0,3,63
12494,554940,2011-05-27T13:49:00.000-04:00,21843,POST,403.09,4,99
12494,558699,2011-07-01T12:17:00.000-04:00,21843,POST,153.22,5,35
12494,573402,2011-10-30T15:44:00.000-04:00,21843,POST,214.74,6,121
12494,578348,2011-11-24T09:34:00.000-05:00,21843,POST,162.5,7,25
12497,567298,2011-09-19T12:29:00.000-04:00,22632,POST,1043.1,1,
12498,570881,2011-10-13T09:30:00.000-04:00,22325,21408,247.25,1,
12498,577299,2011-11-18T12:52:00.000-05:00,22325,21408,126.0,2,36
12498,577301,2011-11-18T12:53:00.000-05:00,22325,21408,30.45,3,0
12500,540553,2011-01-10T09:48:00.000-05:00,22858,POST,344.94,1,
12500,544281,2011-02-17T12:23:00.000-05:00,22858,POST,373.98,2,38
12500,545557,2011-03-03T15:30:00.000-05:00,22858,POST,249.84,3,14
12500,546919,2011-03-18T09:55:00.000-04:00,22858,POST,241.44,4,15
12500,557972,2011-06-24T10:16:00.000-04:00,22858,POST,185.64,5,98
12500,564475,2011-08-25T12:50:00.000-04:00,22858,POST,378.0,6,62
12500,569727,2011-10-06T09:37:00.000-04:00,22858,POST,150.25,7,42
12500,571729,2011-10-19T09:43:00.000-04:00,22858,POST,617.04,8,13
12500,571739,2011-10-19T10:33:00.000-04:00,22858,POST,3.0,9,0
12500,572134,2011-10-21T10:13:00.000-04:00,22858,POST,1096.65,10,2
12500,576869,2011-11-16T16:20:00.000-05:00,22858,POST,617.04,11,26
12501,540458,2011-01-07T12:28:00.000-05:00,22661,POST,2169.39,1,
12502,543055,2011-02-03T10:41:00.000-05:00,22215,POST,617.25,1,
12502,546755,2011-03-16T13:29:00.000-04:00,22215,POST,702.8,2,41
12502,552040,2011-05-06T08:19:00.000-04:00,22215,POST,522.6,3,51
12502,562273,2011-08-04T09:55:00.000-04:00,22215,POST,788.87,4,90
12502,565519,2011-09-05T11:52:00.000-04:00,22215,POST,1092.35,5,32
12504,575352,2011-11-09T14:56:00.000-05:00,22236,22220,449.4,1,
12504,577776,2011-11-21T16:02:00.000-05:00,22236,22220,32.65,2,12
12506,550821,2011-04-21T08:54:00.000-04:00,22841,22926,73.5,1,
12507,543822,2011-02-14T09:24:00.000-05:00,22139,POST,446.16,1,
12507,559187,2011-07-07T10:20:00.000-04:00,22139,POST,46.75,2,143
12507,561669,2011-07-28T17:09:00.000-04:00,22139,POST,811.9,3,21
12508,575692,2011-11-10T16:27:00.000-05:00,21452,21926,275.19,1,
12508,576064,2011-11-13T15:37:00.000-05:00,21452,21926,123.08,2,3
12509,545181,2011-02-28T14:45:00.000-05:00,47566,POST,176.5,1,
12510,541491,2011-01-18T14:04:00.000-05:00,22652,POST,681.05,1,
12510,560607,2011-07-20T10:15:00.000-04:00,22652,POST,301.52,2,183
12512,569527,2011-10-04T14:53:00.000-04:00,15058A,20682,122.33,1,
12512,569529,2011-10-04T14:55:00.000-04:00,15058A,20682,15.7,2,0
12513,563753,2011-08-19T10:51:00.000-04:00,20719,POST,612.29,1,
12514,546875,2011-03-17T16:38:00.000-04:00,21754,21755,1017.68,1,
12515,539752,2010-12-21T15:43:00.000-05:00,22215,POST,383.7,1,
12516,556469,2011-06-12T11:37:00.000-04:00,21930,POST,583.2,1,
12516,567959,2011-09-23T09:13:00.000-04:00,21930,POST,728.86,2,103
12517,555383,2011-06-02T15:13:00.000-04:00,22998,POST,766.95,1,
12517,562537,2011-08-05T15:02:00.000-04:00,22998,POST,771.75,2,64
12517,568472,2011-09-27T11:50:00.000-04:00,22998,POST,417.2,3,53
12517,575886,2011-11-11T13:57:00.000-05:00,22998,POST,492.94,4,45
12517,575888,2011-11-11T14:04:00.000-05:00,22998,POST,54.0,5,0
12518,563914,2011-08-21T13:18:00.000-04:00,22898,POST,324.83,1,
12518,568103,2011-09-23T15:45:00.000-04:00,22898,POST,524.9,2,33
12518,570718,2011-10-12T10:36:00.000-04:00,22898,POST,381.06,3,19
12518,575787,2011-11-11T11:18:00.000-05:00,22898,POST,486.96,4,30
12518,581494,2011-12-09T10:13:00.000-05:00,22898,POST,339.14,5,28
12519,570007,2011-10-07T09:26:00.000-04:00,21559,22941,340.84,1,
12520,546365,2011-03-11T11:35:00.000-05:00,22281,21672,987.42,1,
12520,547715,2011-03-25T08:50:00.000-04:00,22281,21672,246.54,2,14
12520,553741,2011-05-19T09:37:00.000-04:00,22281,21672,463.6,3,55
12520,560728,2011-07-20T14:38:00.000-04:00,22281,21672,348.29,4,62
12520,567666,2011-09-21T15:23:00.000-04:00,22281,21672,588.41,5,63
12521,560635,2011-07-20T10:51:00.000-04:00,22350,POST,599.68,1,
12522,571904,2011-10-19T14:41:00.000-04:00,20979,POST,89.4,1,
12522,573629,2011-10-31T15:30:00.000-04:00,20979,POST,103.32,2,12
12523,540851,2011-01-12T09:43:00.000-05:00,21361,23164,102.95,1,
12523,544585,2011-02-21T14:58:00.000-05:00,21361,23164,143.4,2,40
12523,546770,2011-03-16T15:17:00.000-04:00,21361,23164,115.09,3,23
12523,548553,2011-04-01T09:19:00.000-04:00,21361,23164,138.75,4,16
12523,561470,2011-07-27T13:14:00.000-04:00,21361,23164,204.75,5,117
12523,563897,2011-08-21T10:44:00.000-04:00,21361,23164,128.55,6,25
12523,564226,2011-08-24T10:13:00.000-04:00,21361,23164,184.26,7,3
12523,567657,2011-09-21T14:43:00.000-04:00,21361,23164,124.38,8,28
12523,569921,2011-10-06T17:28:00.000-04:00,21361,23164,157.0,9,15
12523,572925,2011-10-27T09:18:00.000-04:00,21361,23164,228.22,10,21
12523,577512,2011-11-20T12:55:00.000-05:00,21361,23164,262.42,11,24
12524,540562,2011-01-10T10:35:00.000-05:00,10125,POST,337.39,1,
12524,544483,2011-02-21T10:53:00.000-05:00,10125,POST,525.34,2,42
12524,545533,2011-03-03T14:04:00.000-05:00,10125,POST,475.44,3,10
12524,551529,2011-05-01T13:18:00.000-04:00,10125,POST,1094.33,4,59
12524,553842,2011-05-19T12:24:00.000-04:00,10125,POST,400.88,5,18
12524,558608,2011-06-30T15:30:00.000-04:00,10125,POST,289.1,6,42
12524,570082,2011-10-07T11:19:00.000-04:00,10125,POST,1055.44,7,99
12524,579786,2011-11-30T15:31:00.000-05:00,10125,POST,307.8,8,54
12526,565765,2011-09-06T14:19:00.000-04:00,20713,POST,520.3,1,
12526,571304,2011-10-17T09:37:00.000-04:00,20713,POST,519.28,2,41
12526,581574,2011-12-09T12:09:00.000-05:00,20713,POST,277.08,3,53
12527,541480,2011-01-18T12:05:00.000-05:00,21249,23319,132.52,1,
12527,544340,2011-02-18T09:41:00.000-05:00,21249,23319,152.4,2,31
12527,567291,2011-09-19T11:55:00.000-04:00,21249,23319,63.79,3,213
12528,542621,2011-01-31T09:05:00.000-05:00,21843,POST,493.53,1,
12528,545916,2011-03-08T11:46:00.000-05:00,21843,POST,278.13,2,36
12528,559899,2011-07-13T12:24:00.000-04:00,21843,POST,281.71,3,127
12528,563548,2011-08-17T12:30:00.000-04:00,21843,POST,234.0,4,35
12528,570095,2011-10-07T11:57:00.000-04:00,21843,POST,274.51,5,51
12528,579747,2011-11-30T14:40:00.000-05:00,21843,POST,371.6,6,54
12530,540410,2011-01-07T10:04:00.000-05:00,84078A,POST,387.4,1,
12530,550665,2011-04-20T09:31:00.000-04:00,84078A,POST,417.6,2,103
12530,562605,2011-08-08T10:59:00.000-04:00,84078A,POST,416.65,3,110
12530,570637,2011-10-11T12:34:00.000-04:00,84078A,POST,440.63,4,64
12531,578705,2011-11-25T11:12:00.000-05:00,84988,22504,125.22,1,
12532,575326,2011-11-09T13:47:00.000-05:00,22340,POST,349.83,1,
12534,561911,2011-08-01T10:26:00.000-04:00,22652,POST,1089.18,1,
12535,555637,2011-06-06T12:47:00.000-04:00,21485,90184B,371.45,1,
12535,566074,2011-09-09T08:48:00.000-04:00,21485,90184B,344.9,2,95
12536,570672,2011-10-11T14:52:00.000-04:00,17012A,M,4279.71,1,
12536,573077,2011-10-27T14:13:00.000-04:00,17012A,M,4161.06,2,16
12536,573080,2011-10-27T14:20:00.000-04:00,17012A,M,4161.06,3,0
12538,575707,2011-11-10T17:16:00.000-05:00,22890,22720,363.95,1,
12539,540550,2011-01-10T09:11:00.000-05:00,22962,21210,1715.85,1,
12539,542303,2011-01-27T11:05:00.000-05:00,22962,21210,1715.85,2,17
12539,547387,2011-03-22T16:00:00.000-04:00,22962,21210,1085.99,3,54
12539,577039,2011-11-17T13:30:00.000-05:00,22962,21210,1050.66,4,240
12540,538525,2010-12-13T09:39:00.000-05:00,84347,POST,881.01,1,
12540,540801,2011-01-11T12:25:00.000-05:00,84347,POST,1147.18,2,29
12540,542905,2011-02-01T15:11:00.000-05:00,84347,POST,288.98,3,21
12540,547703,2011-03-24T17:10:00.000-04:00,84347,POST,1140.76,4,51
12540,551868,2011-05-04T16:29:00.000-04:00,84347,POST,1380.11,5,41
12540,555095,2011-05-31T13:32:00.000-04:00,84347,POST,1306.49,6,27
12540,555726,2011-06-06T16:23:00.000-04:00,84347,POST,357.99,7,6
12540,559173,2011-07-07T10:03:00.000-04:00,84347,POST,416.62,8,31
12540,561093,2011-07-25T10:01:00.000-04:00,84347,POST,1358.39,9,18
12540,564201,2011-08-24T08:09:00.000-04:00,84347,POST,509.34,10,30
12540,566040,2011-09-08T13:38:00.000-04:00,84347,POST,459.99,11,15
12540,567340,2011-09-19T15:02:00.000-04:00,84347,POST,971.65,12,11
12540,568001,2011-09-23T11:35:00.000-04:00,84347,POST,277.48,13,4
12540,569998,2011-10-07T08:12:00.000-04:00,84347,POST,422.8,14,14
12540,571665,2011-10-18T12:59:00.000-04:00,84347,POST,1019.47,15,11
12540,575144,2011-11-08T15:38:00.000-05:00,84347,POST,573.71,16,21
12540,577476,2011-11-20T11:31:00.000-05:00,84347,POST,888.27,17,12
12541,545585,2011-03-04T09:32:00.000-05:00,22090,POST,312.4,1,
12541,557314,2011-06-19T15:59:00.000-04:00,22090,POST,223.74,2,107
12541,575514,2011-11-10T10:40:00.000-05:00,22090,POST,445.04,3,144
12544,574301,2011-11-03T16:15:00.000-04:00,22960,POST,372.7,1,
12545,547790,2011-03-25T12:04:00.000-04:00,21126,POST,628.15,1,
12545,568179,2011-09-25T13:39:00.000-04:00,21126,POST,372.24,2,184
12546,567968,2011-09-23T09:44:00.000-04:00,22142,POST,760.2,1,
12546,572442,2011-10-24T12:09:00.000-04:00,22142,POST,401.3,2,31
12547,545647,2011-03-04T12:46:00.000-05:00,22128,POST,159.4,1,
12547,554792,2011-05-26T12:38:00.000-04:00,22128,POST,48.4,2,83
12548,558108,2011-06-26T15:35:00.000-04:00,21210,POST,95.2,1,
12550,567653,2011-09-21T14:35:00.000-04:00,23203,84625A,964.83,1,
12551,539351,2010-12-17T11:23:00.000-05:00,85099C,21935,168.0,1,
12552,573508,2011-10-31T12:11:00.000-04:00,84879,POST,317.82,1,
12552,573768,2011-11-01T10:02:00.000-04:00,84879,POST,120.0,2,1
12553,541138,2011-01-14T10:42:00.000-05:00,20682,POST,700.31,1,
12553,544423,2011-02-18T15:23:00.000-05:00,20682,POST,6.3,2,35
12553,545583,2011-03-04T09:08:00.000-05:00,20682,POST,317.25,3,14
12553,547722,2011-03-25T10:19:00.000-04:00,20682,POST,357.91,4,21
12553,553843,2011-05-19T12:29:00.000-04:00,20682,POST,352.85,5,55
12553,559422,2011-07-08T12:00:00.000-04:00,20682,POST,284.75,6,50
12553,563926,2011-08-21T14:42:00.000-04:00,20682,POST,400.22,7,44
12553,570841,2011-10-12T14:18:00.000-04:00,20682,POST,477.55,8,52
12553,576245,2011-11-14T13:40:00.000-05:00,20682,POST,518.12,9,33
12553,580120,2011-12-01T16:38:00.000-05:00,20682,POST,277.02,10,17
12556,559665,2011-07-11T13:35:00.000-04:00,23065,72741,312.9,1,
12556,572065,2011-10-20T13:06:00.000-04:00,23065,72741,290.81,2,101
12557,536944,2010-12-03T12:20:00.000-05:00,22383,84997C,620.0,1,
12557,540785,2011-01-11T11:39:00.000-05:00,22383,84997C,3417.12,2,39
12557,547972,2011-03-28T16:41:00.000-04:00,22383,84997C,817.5,3,76
12557,558871,2011-07-04T13:19:00.000-04:00,22383,84997C,4146.34,4,98
12557,578321,2011-11-23T16:59:00.000-05:00,22383,84997C,2990.0,5,142
12558,580158,2011-12-02T10:41:00.000-05:00,22712,22027,269.96,1,
12559,541877,2011-01-24T10:12:00.000-05:00,22897,22899,486.11,1,
12559,542926,2011-02-02T09:49:00.000-05:00,22897,22899,75.6,2,9
12560,560590,2011-07-19T15:55:00.000-04:00,22897,POST,1292.31,1,
12560,563853,2011-08-19T15:22:00.000-04:00,22897,POST,144.0,2,31
12560,580511,2011-12-04T13:54:00.000-05:00,22897,POST,697.7,3,107
12561,543587,2011-02-10T11:39:00.000-05:00,22212,22907,238.85,1,
12562,554648,2011-05-25T12:44:00.000-04:00,23084,POST,444.96,1,
12562,557069,2011-06-16T15:22:00.000-04:00,23084,POST,510.27,2,22
12562,562450,2011-08-05T08:40:00.000-04:00,23084,POST,650.0,3,50
12562,567191,2011-09-19T09:15:00.000-04:00,23084,POST,388.64,4,45
12562,571240,2011-10-14T14:55:00.000-04:00,23084,POST,513.6,5,25
12562,576941,2011-11-17T11:34:00.000-05:00,23084,POST,619.9,6,34
12562,580126,2011-12-01T17:20:00.000-05:00,23084,POST,654.37,7,14
12564,547520,2011-03-23T14:55:00.000-04:00,22631,POST,456.9,1,
12565,544838,2011-02-24T10:34:00.000-05:00,22915,22969,145.92,1,
12566,566739,2011-09-14T14:30:00.000-04:00,21231,POST,351.65,1,
12567,537065,2010-12-05T11:57:00.000-05:00,22837,POST,1526.92,1,
12567,537468,2010-12-07T10:36:00.000-05:00,22837,POST,415.46,2,2
12567,543188,2011-02-04T11:45:00.000-05:00,22837,POST,1236.73,3,59
12567,554097,2011-05-22T13:01:00.000-04:00,22837,POST,705.21,4,107
12567,555933,2011-06-08T08:49:00.000-04:00,22837,POST,286.34,5,17
12567,555936,2011-06-08T09:16:00.000-04:00,22837,POST,286.34,6,0
12567,556507,2011-06-13T09:55:00.000-04:00,22837,POST,1650.1,7,5
12567,564173,2011-08-23T14:23:00.000-04:00,22837,POST,851.06,8,71
12567,565443,2011-09-04T14:22:00.000-04:00,22837,POST,891.82,9,12
12567,576927,2011-11-17T11:02:00.000-05:00,22837,POST,1551.3,10,74
12569,548654,2011-04-01T13:47:00.000-04:00,21232,22220,348.68,1,
12569,550004,2011-04-14T09:56:00.000-04:00,21232,22220,279.18,2,13
12569,550162,2011-04-14T16:23:00.000-04:00,21232,22220,168.54,3,0
12569,551818,2011-05-04T11:57:00.000-04:00,21232,22220,238.74,4,20
12569,551886,2011-05-05T09:23:00.000-04:00,21232,22220,129.18,5,1
12569,556114,2011-06-09T09:36:00.000-04:00,21232,22220,142.14,6,35
12569,558626,2011-06-30T17:34:00.000-04:00,21232,22220,95.28,7,21
12569,560544,2011-07-19T12:37:00.000-04:00,21232,22220,60.65,8,19
12569,560545,2011-07-19T12:38:00.000-04:00,21232,22220,105.6,9,0
12569,562729,2011-08-09T10:05:00.000-04:00,21232,22220,102.98,10,21
12569,563373,2011-08-16T10:02:00.000-04:00,21232,22220,115.3,11,7
12569,564329,2011-08-24T13:55:00.000-04:00,21232,22220,96.75,12,8
12569,565423,2011-09-04T12:23:00.000-04:00,21232,22220,91.86,13,11
12569,565777,2011-09-06T14:53:00.000-04:00,21232,22220,106.8,14,2
12569,566059,2011-09-08T15:22:00.000-04:00,21232,22220,86.0,15,2
12569,569867,2011-10-06T14:54:00.000-04:00,21232,22220,320.4,16,28
12569,569907,2011-10-06T16:41:00.000-04:00,21232,22220,77.4,17,0
12569,570784,2011-10-12T11:49:00.000-04:00,21232,22220,103.5,18,6
12569,572060,2011-10-20T12:52:00.000-04:00,21232,22220,85.68,19,8
12569,572894,2011-10-26T14:39:00.000-04:00,21232,22220,52.0,20,6
12569,572895,2011-10-26T14:39:00.000-04:00,21232,22220,67.74,20,0
12569,574255,2011-11-03T13:44:00.000-04:00,21232,22220,92.25,22,8
12569,576390,2011-11-15T10:13:00.000-05:00,21232,22220,130.85,23,12
12569,576789,2011-11-16T13:56:00.000-05:00,21232,22220,60.12,24,1
12569,576790,2011-11-16T13:59:00.000-05:00,21232,22220,67.75,25,0
12569,578295,2011-11-23T14:39:00.000-05:00,21232,22220,204.3,26,7
12569,579901,2011-12-01T08:35:00.000-05:00,21232,22220,208.19,27,8
